Days,date time,Average of temp,Average of humid,Average of wind speed
15-Apr,8 PM,38.7,48.0,0.0
15-Apr,9 PM,37.1,51.4,0.0
15-Apr,10 PM,36.5,51.8,0.0
15-Apr,11 PM,36.2,55.7,0.0
16-Apr,12 AM,35.5,59.4,0.0
16-Apr,1 AM,34.4,60.2,0.0
16-Apr,2 AM,34.1,61.3,0.0
16-Apr,3 AM,33.4,63.4,0.0
16-Apr,4 AM,33.1,65.2,0.0
16-Apr,5 AM,33.3,64.8,0.0
16-Apr,6 AM,33.8,64.5,0.0
16-Apr,7 AM,36.5,61.4,0.0
16-Apr,8 AM,39.8,55.9,0.1
16-Apr,9 AM,40.5,52.7,0.1
16-Apr,10 AM,41.9,49.5,0.1
16-Apr,11 AM,43.1,45.8,0.3
16-Apr,12 PM,44.1,43.6,0.2
16-Apr,1 PM,45.7,40.0,0.4
16-Apr,2 PM,47.3,35.7,0.4
16-Apr,3 PM,48.7,33.6,0.2
16-Apr,4 PM,49.3,32.4,0.0
16-Apr,5 PM,46.2,37.1,0.1
16-Apr,6 PM,43.9,42.2,0.0
16-Apr,7 PM,41.4,46.9,0.2
16-Apr,8 PM,39.9,49.0,0.0
16-Apr,9 PM,38.3,53.6,0.2
16-Apr,10 PM,37.6,55.2,0.3
16-Apr,11 PM,37.2,56.5,0.2
17-Apr,12 AM,36.2,58.5,0.1
17-Apr,1 AM,35.8,59.2,0.0
17-Apr,2 AM,35.5,60.0,0.0
17-Apr,3 AM,35.6,59.8,0.0
17-Apr,4 AM,35.3,60.1,0.0
17-Apr,5 AM,34.8,60.6,0.2
17-Apr,6 AM,34.7,61.3,0.3
17-Apr,7 AM,35.9,59.7,0.5
17-Apr,8 AM,37.7,57.2,0.7
17-Apr,9 AM,40.5,52.0,0.3
17-Apr,10 AM,42.9,45.9,0.3
17-Apr,11 AM,43.9,44.0,0.2
17-Apr,12 PM,42.8,46.4,0.2
17-Apr,1 PM,44.4,43.6,0.1
17-Apr,2 PM,44.5,42.3,1.2
18-Apr,3 PM,43.1,43.0,0.5
18-Apr,4 PM,35.5,59.7,2.7
18-Apr,5 PM,31.8,67.6,0.5
18-Apr,6 PM,32.3,67.4,0.1
18-Apr,7 PM,32.5,66.7,0.0
18-Apr,8 PM,32.4,67.6,0.0
18-Apr,9 PM,32.1,67.6,0.0
18-Apr,10 PM,31.8,68.3,0.0
18-Apr,11 PM,32.0,68.3,0.0
19-Apr,12 AM,31.8,68.3,0.0
19-Apr,1 AM,31.4,69.4,0.0
19-Apr,2 AM,31.5,68.9,0.0
19-Apr,3 AM,31.6,68.4,0.0
19-Apr,4 AM,31.6,68.4,0.0
19-Apr,5 AM,31.2,69.7,0.0
19-Apr,6 AM,31.6,68.8,0.0
19-Apr,7 AM,32.4,68.0,0.0
19-Apr,8 AM,34.5,64.2,0.0
19-Apr,9 AM,37.8,58.3,0.0
19-Apr,10 AM,39.8,52.1,0.0
19-Apr,11 AM,40.7,49.2,0.1
19-Apr,12 PM,40.2,48.5,0.6
19-Apr,1 PM,41.2,45.7,0.2
19-Apr,2 PM,41.4,45.5,0.2
19-Apr,3 PM,41.4,44.2,0.1
19-Apr,4 PM,40.5,49.2,0.2
19-Apr,5 PM,35.2,61.3,0.6
19-Apr,6 PM,32.7,67.4,0.1
19-Apr,7 PM,32.9,67.2,0.0
19-Apr,8 PM,32.9,66.7,0.0
19-Apr,9 PM,33.1,67.3,0.0
19-Apr,10 PM,32.8,67.7,0.0
19-Apr,11 PM,32.7,67.9,0.0
20-Apr,12 AM,32.3,68.4,0.0
20-Apr,1 AM,31.9,67.9,0.0
20-Apr,2 AM,31.4,67.7,0.0
20-Apr,3 AM,31.2,67.5,0.0
20-Apr,4 AM,31.0,67.4,0.0
20-Apr,5 AM,30.8,67.2,0.0
20-Apr,6 AM,31.5,67.0,0.0
20-Apr,7 AM,34.8,62.2,0.0
20-Apr,8 AM,37.6,57.1,0.0
20-Apr,9 AM,40.0,52.0,0.0
20-Apr,10 AM,41.6,47.8,0.1
20-Apr,11 AM,42.2,43.4,0.2
20-Apr,12 PM,42.8,40.6,0.3
20-Apr,1 PM,44.7,37.7,0.2
20-Apr,2 PM,44.0,40.3,0.1
20-Apr,3 PM,43.2,42.8,0.1
20-Apr,4 PM,43.4,42.7,0.3
20-Apr,5 PM,38.0,47.9,0.8
20-Apr,6 PM,37.5,49.7,0.1
20-Apr,7 PM,36.1,54.3,0.1
20-Apr,8 PM,35.5,57.4,0.1
20-Apr,9 PM,35.1,59.0,0.0
20-Apr,10 PM,34.6,60.7,0.0
20-Apr,11 PM,34.3,61.4,0.0
21-Apr,12 AM,34.0,62.3,0.0
21-Apr,1 AM,33.8,62.4,0.0
21-Apr,2 AM,33.1,64.3,0.1
21-Apr,3 AM,33.1,64.2,0.0
21-Apr,4 AM,32.9,64.8,0.0
21-Apr,5 AM,32.7,65.4,0.0
21-Apr,6 AM,33.3,64.6,0.0
21-Apr,7 AM,36.0,61.6,0.0
21-Apr,8 AM,40.1,53.8,0.0
21-Apr,9 AM,42.6,48.3,0.0
21-Apr,10 AM,43.3,45.0,0.0
21-Apr,11 AM,43.4,44.2,0.2
21-Apr,12 PM,44.0,42.1,0.3
21-Apr,1 PM,44.3,42.4,0.6
21-Apr,2 PM,43.4,45.5,0.8
21-Apr,3 PM,44.3,41.6,0.5
21-Apr,4 PM,37.5,52.7,2.7
21-Apr,5 PM,31.9,67.7,0.9
21-Apr,6 PM,32.0,68.2,0.1
21-Apr,7 PM,32.6,67.2,0.0
21-Apr,8 PM,32.0,68.7,0.0
21-Apr,9 PM,32.2,68.0,0.0
21-Apr,10 PM,31.9,68.2,0.0
21-Apr,11 PM,31.9,68.7,0.0
22-Apr,12 AM,31.6,69.3,0.0
22-Apr,1 AM,31.7,68.6,0.0
22-Apr,2 AM,31.9,68.1,0.0
22-Apr,3 AM,31.7,68.7,0.0
22-Apr,4 AM,31.6,68.7,0.0
22-Apr,5 AM,31.7,68.5,0.0
22-Apr,6 AM,32.5,67.7,0.0
22-Apr,7 AM,36.6,61.8,0.0
22-Apr,8 AM,39.9,56.2,0.0
22-Apr,9 AM,41.4,51.7,0.0
22-Apr,10 AM,42.2,49.1,0.1
22-Apr,11 AM,42.4,47.0,0.2
22-Apr,12 PM,43.1,45.6,0.1
22-Apr,1 PM,44.7,42.1,0.0
22-Apr,2 PM,46.3,39.1,0.1
22-Apr,3 PM,45.2,40.7,0.5
22-Apr,4 PM,41.6,45.8,0.7
22-Apr,5 PM,40.5,48.8,0.0
22-Apr,6 PM,39.7,51.8,0.1
22-Apr,7 PM,37.4,56.2,0.1
22-Apr,8 PM,36.7,57.2,0.0
22-Apr,9 PM,36.0,59.3,0.1
22-Apr,10 PM,36.1,59.4,0.0
22-Apr,11 PM,35.4,61.2,0.0
23-Apr,12 AM,34.9,62.2,0.0
23-Apr,1 AM,34.4,63.6,0.0
23-Apr,2 AM,33.6,65.0,0.0
23-Apr,3 AM,33.4,65.1,0.0
23-Apr,4 AM,33.2,65.4,0.0
23-Apr,5 AM,32.9,65.6,0.0
23-Apr,6 AM,33.7,64.1,0.0
23-Apr,7 AM,37.7,58.5,0.0
23-Apr,8 AM,41.3,50.1,0.0
23-Apr,9 AM,41.9,48.6,0.0
23-Apr,10 AM,42.3,46.8,0.2
23-Apr,11 AM,43.0,44.6,0.2
23-Apr,12 PM,43.2,43.1,0.3
23-Apr,1 PM,44.5,40.0,0.3
23-Apr,2 PM,47.0,36.3,0.2
23-Apr,3 PM,46.8,37.2,0.3
23-Apr,4 PM,45.9,38.5,0.4
23-Apr,5 PM,43.3,41.3,0.8
23-Apr,6 PM,40.8,46.1,0.1
23-Apr,7 PM,39.7,49.9,0.0
23-Apr,8 PM,38.7,54.0,0.0
23-Apr,9 PM,37.3,56.6,0.0
23-Apr,10 PM,36.9,57.2,0.0
23-Apr,11 PM,35.8,59.9,0.0
24-Apr,12 AM,35.3,60.9,0.0
24-Apr,1 AM,35.2,61.9,0.0
24-Apr,2 AM,34.6,63.2,0.0
24-Apr,3 AM,34.3,63.7,0.0
24-Apr,4 AM,33.6,64.9,0.0
24-Apr,5 AM,33.1,66.0,0.0
24-Apr,6 AM,33.9,64.6,0.0
24-Apr,7 AM,37.9,58.2,0.0
24-Apr,8 AM,41.4,52.1,0.0
24-Apr,9 AM,42.8,48.4,0.0
24-Apr,10 AM,42.9,46.0,0.2
24-Apr,11 AM,43.6,43.0,0.2
24-Apr,12 PM,44.7,42.1,0.1
24-Apr,1 PM,46.4,39.4,0.2
24-Apr,2 PM,46.6,38.3,0.3
24-Apr,3 PM,46.0,40.3,0.7
24-Apr,4 PM,44.7,41.5,1.1
24-Apr,5 PM,43.7,42.8,0.4
24-Apr,6 PM,41.1,47.3,0.1
24-Apr,7 PM,39.7,51.0,0.0
24-Apr,8 PM,38.5,55.1,0.0
24-Apr,9 PM,36.8,58.7,0.1
24-Apr,10 PM,35.8,60.6,0.3
24-Apr,11 PM,36.0,60.1,0.0
25-Apr,12 AM,35.4,61.5,0.0
25-Apr,1 AM,34.8,62.8,0.0
25-Apr,2 AM,34.4,63.5,0.0
25-Apr,3 AM,33.9,64.6,0.0
25-Apr,4 AM,33.8,64.5,0.0
25-Apr,5 AM,33.7,64.5,0.0
25-Apr,6 AM,34.2,64.8,0.0
25-Apr,7 AM,37.8,59.4,0.0
25-Apr,8 AM,40.8,52.1,0.1
25-Apr,9 AM,42.2,48.8,0.2
25-Apr,10 AM,43.1,47.4,0.1
25-Apr,11 AM,43.7,45.2,0.2
25-Apr,12 PM,44.4,43.1,0.2
25-Apr,1 PM,45.7,40.6,0.2
25-Apr,2 PM,47.3,37.7,0.2
25-Apr,3 PM,47.4,36.9,0.2
25-Apr,4 PM,47.0,37.2,0.2
25-Apr,5 PM,45.3,40.3,0.5
25-Apr,6 PM,41.6,47.3,0.5
25-Apr,7 PM,39.9,51.2,0.3
25-Apr,8 PM,39.1,53.8,0.0
25-Apr,9 PM,38.3,56.0,0.0
25-Apr,10 PM,37.9,57.7,0.0
25-Apr,11 PM,37.7,59.0,0.0
26-Apr,12 AM,36.9,60.8,0.1
26-Apr,1 AM,36.3,62.1,0.0
26-Apr,2 AM,36.0,62.5,0.0
26-Apr,3 AM,35.3,63.9,0.0
26-Apr,4 AM,35.1,64.3,0.0
26-Apr,5 AM,35.0,64.3,0.0
26-Apr,6 AM,35.4,64.2,0.0
26-Apr,7 AM,36.8,61.7,0.0
26-Apr,8 AM,38.6,58.1,0.1
26-Apr,9 AM,41.1,52.3,0.1
26-Apr,10 AM,43.2,47.9,0.0
26-Apr,11 AM,44.5,44.8,0.1
26-Apr,12 PM,45.3,43.1,0.2
26-Apr,1 PM,46.4,41.2,0.1
26-Apr,2 PM,44.2,43.7,1.7
26-Apr,3 PM,44.9,40.7,1.1
26-Apr,4 PM,43.9,42.1,0.4
26-Apr,5 PM,42.6,43.0,0.3
26-Apr,6 PM,40.6,47.8,0.2
26-Apr,7 PM,39.5,53.7,0.0
26-Apr,8 PM,38.7,55.5,0.0
26-Apr,9 PM,37.7,58.4,0.0
26-Apr,10 PM,37.1,60.4,0.0
26-Apr,11 PM,36.4,61.8,0.0
27-Apr,12 AM,35.6,64.0,0.1
27-Apr,1 AM,35.6,64.0,0.0
27-Apr,2 AM,35.4,64.0,0.0
27-Apr,3 AM,34.8,65.0,0.0
27-Apr,4 AM,34.3,66.0,0.0
27-Apr,5 AM,34.5,65.4,0.0
27-Apr,6 AM,34.8,65.4,0.0
27-Apr,7 AM,37.0,61.8,0.0
27-Apr,8 AM,40.5,54.7,0.1
27-Apr,9 AM,42.2,50.3,0.0
27-Apr,10 AM,43.5,48.0,0.0
27-Apr,11 AM,44.4,45.7,0.1
27-Apr,12 PM,45.0,44.2,0.2
27-Apr,1 PM,46.4,42.4,0.1
27-Apr,2 PM,48.3,38.5,0.2
27-Apr,3 PM,48.0,38.6,0.5
27-Apr,4 PM,45.2,42.2,0.3
27-Apr,5 PM,43.8,45.6,0.2
27-Apr,6 PM,41.8,49.2,0.1
27-Apr,7 PM,40.5,51.1,0.0
27-Apr,8 PM,39.3,53.7,0.0
27-Apr,9 PM,38.2,55.8,0.0
27-Apr,10 PM,37.5,56.6,0.0
27-Apr,11 PM,36.8,60.1,0.1
28-Apr,12 AM,36.4,60.5,0.0
28-Apr,1 AM,36.0,61.1,0.0
28-Apr,2 AM,35.5,61.8,0.0
28-Apr,3 AM,35.0,62.5,0.0
28-Apr,4 AM,35.0,62.4,0.0
28-Apr,5 AM,34.7,63.6,0.0
28-Apr,6 AM,34.8,64.4,0.0
28-Apr,7 AM,36.7,63.3,0.0
28-Apr,8 AM,38.5,61.6,0.0
28-Apr,9 AM,42.0,54.5,0.1
28-Apr,10 AM,43.0,52.0,0.1
28-Apr,11 AM,44.2,49.1,0.1
28-Apr,12 PM,45.4,45.9,0.1
28-Apr,1 PM,47.0,41.9,0.2
28-Apr,2 PM,47.7,39.6,0.1
28-Apr,3 PM,44.8,44.6,0.8
28-Apr,4 PM,40.6,51.0,0.2
28-Apr,5 PM,37.6,58.3,0.2
28-Apr,6 PM,34.2,66.7,0.4
28-Apr,7 PM,33.2,68.0,0.2
28-Apr,8 PM,32.0,69.0,0.5
28-Apr,9 PM,30.8,68.8,0.1
28-Apr,10 PM,30.8,70.3,0.0
28-Apr,11 PM,30.5,70.3,0.0
29-Apr,12 AM,30.5,70.4,0.0
29-Apr,1 AM,30.5,70.5,0.1
29-Apr,2 AM,30.4,70.2,0.1
29-Apr,3 AM,30.4,69.8,0.0
29-Apr,4 AM,30.1,68.6,0.3
29-Apr,5 AM,30.2,67.0,0.2
29-Apr,6 AM,30.9,65.1,0.3
29-Apr,7 AM,32.8,62.8,0.0
29-Apr,8 AM,34.7,60.0,0.5
29-Apr,9 AM,36.1,57.7,0.3
29-Apr,10 AM,36.6,58.0,0.3
29-Apr,11 AM,37.7,56.8,0.1
29-Apr,12 PM,38.6,55.3,0.1
29-Apr,1 PM,38.8,53.9,0.1
29-Apr,2 PM,39.6,52.3,0.1
29-Apr,3 PM,39.6,52.7,0.1
29-Apr,4 PM,39.3,54.1,0.1
29-Apr,5 PM,38.7,56.0,0.0
29-Apr,6 PM,38.0,57.0,0.0
29-Apr,7 PM,37.1,59.7,0.0
29-Apr,8 PM,35.9,62.6,0.0
29-Apr,9 PM,35.3,64.3,0.0
29-Apr,10 PM,34.7,65.3,0.0
29-Apr,11 PM,34.2,65.8,0.0
1-Jun,12 AM,33.3,66.9,0.0
1-Jun,1 AM,33.3,66.9,0.0
1-Jun,2 AM,33.4,67.3,0.0
1-Jun,3 AM,33.8,67.1,0.0
1-Jun,4 AM,33.4,68.5,0.0
1-Jun,5 AM,33.4,69.4,0.0
1-Jun,6 AM,33.7,68.9,0.0
1-Jun,7 AM,36.2,64.9,0.0
1-Jun,8 AM,38.1,60.1,0.3
1-Jun,9 AM,40.6,55.0,0.1
1-Jun,10 AM,41.8,51.5,0.1
1-Jun,11 AM,41.6,51.4,0.2
1-Jun,12 PM,42.5,49.3,0.2
1-Jun,1 PM,43.6,46.2,0.1
1-Jun,2 PM,43.8,45.6,0.1
1-Jun,3 PM,42.4,48.6,0.0
1-Jun,4 PM,39.4,56.5,0.4
1-Jun,5 PM,38.5,59.2,0.1
1-Jun,6 PM,37.7,60.9,0.0
1-Jun,7 PM,37.1,61.8,0.0
1-Jun,8 PM,36.5,62.5,0.0
1-Jun,9 PM,36.0,63.5,0.0
1-Jun,10 PM,35.6,63.9,0.0
1-Jun,11 PM,35.3,64.1,0.0
2-Jun,12 AM,35.0,65.0,0.0
2-Jun,1 AM,34.9,65.1,0.0
2-Jun,2 AM,34.5,65.4,0.0
2-Jun,3 AM,33.9,66.5,0.0
2-Jun,4 AM,33.7,67.2,0.0
2-Jun,5 AM,33.4,67.9,0.0
2-Jun,6 AM,34.0,67.2,0.0
2-Jun,7 AM,36.7,63.0,0.0
2-Jun,8 AM,39.1,58.7,0.1
2-Jun,9 AM,40.4,54.2,0.2
2-Jun,10 AM,41.8,49.2,0.2
2-Jun,11 AM,42.6,46.6,0.2
2-Jun,12 PM,43.1,44.3,0.2
2-Jun,1 PM,44.2,42.7,0.4
2-Jun,2 PM,44.6,41.6,0.5
2-Jun,3 PM,45.0,42.2,0.2
2-Jun,4 PM,43.0,47.0,0.4
2-Jun,5 PM,40.9,51.1,0.7
2-Jun,6 PM,39.1,53.0,0.1
2-Jun,7 PM,38.6,56.2,0.0
2-Jun,8 PM,38.1,58.5,0.0
2-Jun,9 PM,37.4,59.7,0.0
2-Jun,10 PM,36.0,64.5,0.0
2-Jun,11 PM,35.6,64.8,0.0
3-Jun,12 AM,35.3,64.8,0.0
3-Jun,1 AM,34.9,65.1,0.0
3-Jun,2 AM,34.6,65.5,0.1
3-Jun,3 AM,34.1,66.7,0.0
3-Jun,4 AM,34.1,66.8,0.0
3-Jun,5 AM,34.2,66.6,0.0
3-Jun,6 AM,34.6,66.1,0.0
3-Jun,7 AM,37.0,61.7,0.3
3-Jun,8 AM,38.3,59.2,0.2
3-Jun,9 AM,40.0,54.9,0.3
3-Jun,10 AM,40.0,54.0,0.3
3-Jun,11 AM,41.2,51.1,0.2
3-Jun,12 PM,38.0,55.2,0.9
3-Jun,1 PM,36.3,59.9,0.1
3-Jun,2 PM,37.1,58.3,0.1
3-Jun,3 PM,41.1,51.7,0.1
3-Jun,4 PM,41.3,50.5,0.2
3-Jun,5 PM,39.5,55.1,0.0
3-Jun,6 PM,37.9,58.5,0.0
3-Jun,7 PM,37.2,59.4,0.0
3-Jun,8 PM,36.7,60.8,0.0
3-Jun,9 PM,36.0,63.1,0.0
3-Jun,10 PM,35.8,63.9,0.0
3-Jun,11 PM,35.3,64.4,0.0
4-Jun,12 AM,34.4,65.9,0.1
4-Jun,1 AM,32.2,70.8,0.0
4-Jun,2 AM,32.1,70.4,0.0
4-Jun,3 AM,31.9,70.1,0.0
4-Jun,4 AM,32.2,70.5,0.0
4-Jun,5 AM,31.9,70.8,0.0
4-Jun,6 AM,32.1,70.5,0.0
4-Jun,7 AM,33.1,68.9,0.1
4-Jun,8 AM,35.3,64.4,0.5
4-Jun,9 AM,37.9,59.6,0.2
4-Jun,10 AM,39.4,56.0,0.3
4-Jun,11 AM,39.9,54.3,0.3
4-Jun,12 PM,41.9,50.5,0.2
4-Jun,1 PM,42.2,49.2,0.4
4-Jun,2 PM,41.5,50.3,0.2
4-Jun,3 PM,41.0,50.4,0.9
4-Jun,4 PM,41.6,50.1,0.6
4-Jun,5 PM,39.7,53.1,0.3
4-Jun,6 PM,38.3,56.5,0.0
4-Jun,7 PM,36.8,60.9,0.1
4-Jun,8 PM,35.6,63.3,0.0
4-Jun,9 PM,36.2,62.2,0.0
4-Jun,10 PM,35.9,63.5,0.0
4-Jun,11 PM,35.5,64.6,0.0
5-Jun,12 AM,35.0,66.3,0.0
5-Jun,1 AM,34.4,66.2,0.0
5-Jun,2 AM,34.3,66.4,0.0
5-Jun,3 AM,33.5,66.8,0.3
5-Jun,4 AM,30.4,70.9,0.3
5-Jun,5 AM,30.9,70.3,0.0
5-Jun,6 AM,31.4,69.6,0.0
5-Jun,7 AM,33.3,67.7,0.0
5-Jun,8 AM,37.6,61.7,0.0
5-Jun,9 AM,40.0,54.7,0.0
5-Jun,10 AM,40.5,52.3,0.1
5-Jun,11 AM,41.3,50.5,0.1
5-Jun,12 PM,41.8,49.7,0.2
5-Jun,1 PM,42.9,47.5,0.1
5-Jun,2 PM,44.5,44.1,0.1
5-Jun,3 PM,43.0,46.7,0.0
5-Jun,4 PM,44.0,44.4,0.0
5-Jun,5 PM,42.4,47.3,0.6
5-Jun,6 PM,36.2,57.4,0.4
5-Jun,7 PM,35.9,58.5,0.0
5-Jun,8 PM,35.9,59.6,0.0
5-Jun,9 PM,35.7,61.3,0.1
5-Jun,10 PM,32.6,66.2,1.2
5-Jun,11 PM,31.9,66.7,0.2
6-Jun,12 AM,31.7,68.8,0.4
6-Jun,1 AM,31.4,68.6,0.2
6-Jun,2 AM,31.5,68.7,0.0
6-Jun,3 AM,31.6,68.4,0.0
6-Jun,4 AM,31.6,68.6,0.0
6-Jun,5 AM,31.7,68.8,0.0
6-Jun,6 AM,32.2,68.4,0.0
6-Jun,7 AM,35.2,63.4,0.0
6-Jun,8 AM,35.6,62.7,0.0
6-Jun,9 AM,38.1,56.5,0.2
6-Jun,10 AM,39.6,53.1,0.2
6-Jun,11 AM,41.3,50.4,0.1
6-Jun,12 PM,41.1,46.9,0.8
6-Jun,1 PM,41.5,45.4,0.8
6-Jun,2 PM,42.5,44.1,0.6
6-Jun,3 PM,43.1,43.4,0.7
6-Jun,4 PM,42.2,44.1,0.7
6-Jun,5 PM,41.3,44.9,0.5
6-Jun,6 PM,39.5,48.8,0.1
6-Jun,7 PM,37.9,53.0,0.0
6-Jun,8 PM,35.6,58.7,1.1
6-Jun,9 PM,34.8,60.7,0.0
6-Jun,10 PM,34.6,61.5,0.0
6-Jun,11 PM,34.1,62.2,0.0
7-Jun,12 AM,33.4,64.6,0.0
7-Jun,1 AM,32.7,66.1,0.0
7-Jun,2 AM,32.6,66.4,0.0
7-Jun,3 AM,32.5,66.4,0.0
7-Jun,4 AM,32.4,66.5,0.0
7-Jun,5 AM,32.1,65.3,0.0
7-Jun,6 AM,33.2,63.4,0.0
7-Jun,7 AM,36.0,59.1,0.0
7-Jun,8 AM,39.3,51.6,0.0
7-Jun,9 AM,40.3,50.8,0.1
7-Jun,10 AM,41.0,49.4,0.2
7-Jun,11 AM,41.6,48.1,0.3
7-Jun,12 PM,42.1,47.8,0.2
7-Jun,1 PM,42.1,45.7,0.7
7-Jun,2 PM,42.3,43.7,1.0
7-Jun,3 PM,42.5,43.8,0.7
7-Jun,4 PM,41.7,45.3,0.8
7-Jun,5 PM,36.9,54.6,0.4
7-Jun,6 PM,36.6,56.3,0.0
7-Jun,7 PM,36.2,57.7,0.0
7-Jun,8 PM,35.7,59.8,0.0
7-Jun,9 PM,35.1,61.6,0.0
7-Jun,10 PM,34.7,63.3,0.0
7-Jun,11 PM,34.1,65.1,0.0
8-Jun,12 AM,33.8,65.1,0.0
8-Jun,1 AM,33.4,66.0,0.0
8-Jun,2 AM,33.0,66.6,0.0
8-Jun,3 AM,32.7,66.6,0.0
8-Jun,4 AM,32.5,66.5,0.0
8-Jun,5 AM,32.2,66.4,0.0
8-Jun,6 AM,32.8,65.5,0.0
8-Jun,7 AM,38.0,56.1,0.0
8-Jun,8 AM,40.6,48.0,0.1
8-Jun,9 AM,41.7,45.0,0.1
8-Jun,10 AM,41.4,46.4,0.1
8-Jun,11 AM,41.9,46.1,0.1
8-Jun,12 PM,42.0,46.1,0.4
8-Jun,1 PM,42.8,44.2,0.4
8-Jun,2 PM,43.3,42.2,0.5
8-Jun,3 PM,42.9,42.0,0.5
8-Jun,4 PM,42.5,43.2,0.1
8-Jun,5 PM,39.3,49.7,1.2
8-Jun,6 PM,36.1,55.5,0.0
8-Jun,7 PM,35.8,56.7,0.0
8-Jun,8 PM,34.9,58.8,0.0
8-Jun,9 PM,34.3,61.2,0.0
8-Jun,10 PM,33.6,63.0,0.0
8-Jun,11 PM,33.2,63.8,0.0
9-Jun,12 AM,32.8,63.4,0.0
9-Jun,1 AM,32.9,62.7,0.0
9-Jun,2 AM,32.4,64.4,0.0
9-Jun,3 AM,31.7,66.9,0.0
9-Jun,4 AM,32.0,66.4,0.0
9-Jun,5 AM,32.1,66.4,0.0
9-Jun,6 AM,32.4,66.5,0.0
9-Jun,7 AM,36.8,60.2,0.0
9-Jun,8 AM,38.8,55.8,0.0
9-Jun,9 AM,39.9,53.9,0.0
9-Jun,10 AM,41.0,51.0,0.0
9-Jun,11 AM,42.0,48.4,0.0
9-Jun,12 PM,42.7,46.6,0.1
9-Jun,1 PM,43.2,45.9,0.0
9-Jun,2 PM,44.2,44.0,0.1
9-Jun,3 PM,44.2,43.4,0.0
9-Jun,4 PM,44.3,43.1,0.1
9-Jun,5 PM,42.8,45.5,0.0
9-Jun,6 PM,40.8,50.3,0.0
9-Jun,7 PM,39.0,55.9,0.0
9-Jun,8 PM,37.4,60.1,0.0
9-Jun,9 PM,33.4,65.0,0.8
9-Jun,10 PM,32.8,67.4,0.0
9-Jun,11 PM,33.4,66.6,0.0
10-Jun,12 AM,33.1,67.2,0.0
10-Jun,1 AM,32.7,67.9,0.0
10-Jun,2 AM,32.9,67.4,0.0
10-Jun,3 AM,32.6,68.3,0.0
10-Jun,4 AM,32.5,68.5,0.0
10-Jun,5 AM,32.5,68.2,0.0
10-Jun,6 AM,33.3,67.4,0.0
10-Jun,7 AM,35.7,64.6,0.0
10-Jun,8 AM,40.9,55.6,0.0
10-Jun,9 AM,41.5,51.1,0.3
10-Jun,10 AM,41.2,50.1,0.3
10-Jun,11 AM,41.7,47.7,0.4
10-Jun,12 PM,42.4,46.1,0.4
10-Jun,1 PM,43.3,44.8,0.2
10-Jun,2 PM,44.7,42.6,0.3
10-Jun,3 PM,44.8,42.1,0.1
10-Jun,4 PM,45.3,41.6,0.1
10-Jun,5 PM,41.0,48.1,0.4
10-Jun,6 PM,36.5,56.4,0.5
10-Jun,7 PM,36.3,57.7,0.1
10-Jun,8 PM,34.5,60.4,0.3
10-Jun,9 PM,34.0,61.8,0.0
10-Jun,10 PM,33.8,63.0,0.0
10-Jun,11 PM,33.8,63.6,0.0
11-Jun,12 AM,33.8,63.6,0.0
11-Jun,1 AM,33.6,64.1,0.0
11-Jun,2 AM,33.4,64.7,0.1
11-Jun,3 AM,33.2,65.7,0.0
11-Jun,4 AM,33.0,65.8,0.0
11-Jun,5 AM,32.6,66.5,0.0
11-Jun,6 AM,33.0,66.5,0.0
11-Jun,7 AM,36.6,59.7,0.0
11-Jun,8 AM,39.6,53.3,0.0
11-Jun,9 AM,40.6,48.6,0.3
11-Jun,10 AM,40.3,49.2,0.4
11-Jun,11 AM,41.1,48.0,0.3
11-Jun,12 PM,42.0,45.7,0.2
11-Jun,1 PM,42.7,44.8,0.7
11-Jun,2 PM,43.9,43.3,0.5
11-Jun,3 PM,44.4,41.4,0.5
11-Jun,4 PM,43.2,43.5,0.2
11-Jun,5 PM,42.5,45.6,0.0
11-Jun,6 PM,40.9,49.4,0.0
11-Jun,7 PM,39.2,55.6,0.0
11-Jun,8 PM,38.6,57.0,0.0
11-Jun,9 PM,36.8,61.2,0.0
11-Jun,10 PM,36.4,62.1,0.0
11-Jun,11 PM,35.7,63.0,0.0
12-Jun,12 AM,34.9,64.3,0.0
12-Jun,1 AM,34.7,64.6,0.0
12-Jun,2 AM,34.8,64.2,0.0
12-Jun,3 AM,34.9,64.5,0.0
12-Jun,4 AM,34.6,65.2,0.0
12-Jun,5 AM,34.9,64.6,0.0
12-Jun,6 AM,35.2,64.7,0.0
12-Jun,7 AM,36.9,62.0,0.0
12-Jun,8 AM,40.1,55.5,0.0
12-Jun,9 AM,42.0,50.6,0.1
12-Jun,10 AM,42.2,47.9,0.1
12-Jun,11 AM,42.4,47.5,0.2
12-Jun,12 PM,42.9,45.9,0.2
12-Jun,1 PM,43.9,43.3,0.3
12-Jun,2 PM,44.8,41.1,0.2
12-Jun,3 PM,43.4,42.9,0.1
12-Jun,4 PM,42.8,44.8,0.0
12-Jun,5 PM,43.9,42.8,0.0
12-Jun,6 PM,41.5,49.3,0.0
12-Jun,7 PM,39.4,55.7,0.0
12-Jun,8 PM,37.5,60.1,0.0
12-Jun,9 PM,37.1,60.5,0.0
12-Jun,10 PM,36.1,62.8,0.0
12-Jun,11 PM,35.6,64.0,0.0
13-Jun,12 AM,35.7,63.9,0.0
13-Jun,1 AM,35.5,64.8,0.0
13-Jun,2 AM,35.3,64.5,0.0
